SVC Results:
Attributes: ('fixed acidity',), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('volatile acidity',), Accuracy: 0.76769, Precision: 0.59040, Recall: 0.76769
Attributes: ('citric acid',), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('residual sugar',), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('chlorides',), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('free sulfur dioxide',), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('total sulfur dioxide',), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('density',), Accuracy: 0.76923, Precision: 0.72054, Recall: 0.76923
Attributes: ('pH',), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('sulphates',), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('alcohol',), Accuracy: 0.78000, Precision: 0.72314, Recall: 0.78000
Attributes: ('fixed acidity', 'volatile acidity'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'citric acid'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'residual sugar'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'chlorides'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'free sulfur dioxide'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'total sulfur dioxide'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'density'), Accuracy: 0.77000, Precision: 0.73715, Recall: 0.77000
Attributes: ('fixed acidity', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'sulphates'), Accuracy: 0.77077, Precision: 0.74730, Recall: 0.77077
Attributes: ('fixed acidity', 'alcohol'), Accuracy: 0.78000, Precision: 0.72277, Recall: 0.78000
Attributes: ('volatile acidity', 'citric acid'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('volatile acidity', 'residual sugar'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('volatile acidity', 'chlorides'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('volatile acidity', 'free sulfur dioxide'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('volatile acidity', 'total sulfur dioxide'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('volatile acidity', 'density'), Accuracy: 0.77154, Precision: 0.71127, Recall: 0.77154
Attributes: ('volatile acidity', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('volatile acidity', 'sulphates'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('volatile acidity', 'alcohol'), Accuracy: 0.78462, Precision: 0.73115, Recall: 0.78462
Attributes: ('citric acid', 'residual sugar'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('citric acid', 'chlorides'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('citric acid', 'free sulfur dioxide'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('citric acid', 'total sulfur dioxide'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('citric acid', 'density'), Accuracy: 0.76923, Precision: 0.72054, Recall: 0.76923
Attributes: ('citric acid', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('citric acid', 'sulphates'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('citric acid', 'alcohol'), Accuracy: 0.78308, Precision: 0.73037, Recall: 0.78308
Attributes: ('residual sugar', 'chlorides'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('residual sugar', 'free sulfur dioxide'), Accuracy: 0.76923, Precision: 0.62868, Recall: 0.76923
Attributes: ('residual sugar', 'total sulfur dioxide'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('residual sugar', 'density'), Accuracy: 0.78077, Precision: 0.72938, Recall: 0.78077
Attributes: ('residual sugar', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('residual sugar', 'sulphates'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('residual sugar', 'alcohol'), Accuracy: 0.78154, Precision: 0.72530, Recall: 0.78154
Attributes: ('chlorides', 'free sulfur dioxide'), Accuracy: 0.76923, Precision: 0.62868, Recall: 0.76923
Attributes: ('chlorides', 'total sulfur dioxide'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('chlorides', 'density'), Accuracy: 0.76846, Precision: 0.68841, Recall: 0.76846
Attributes: ('chlorides', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('chlorides', 'sulphates'), Accuracy: 0.76615, Precision: 0.63968, Recall: 0.76615
Attributes: ('chlorides', 'alcohol'), Accuracy: 0.78692, Precision: 0.73810, Recall: 0.78692
Attributes: ('free sulfur dioxide', 'total sulfur dioxide'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('free sulfur dioxide', 'density'), Accuracy: 0.77538, Precision: 0.78563, Recall: 0.77538
Attributes: ('free sulfur dioxide', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('free sulfur dioxide', 'sulphates'), Accuracy: 0.77000, Precision: 0.78529, Recall: 0.77000
Attributes: ('free sulfur dioxide', 'alcohol'), Accuracy: 0.78692, Precision: 0.74121, Recall: 0.78692
Attributes: ('total sulfur dioxide', 'density'), Accuracy: 0.77154, Precision: 0.71859, Recall: 0.77154
Attributes: ('total sulfur dioxide', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('total sulfur dioxide', 'sulphates'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('total sulfur dioxide', 'alcohol'), Accuracy: 0.77462, Precision: 0.71289, Recall: 0.77462
Attributes: ('density', 'pH'), Accuracy: 0.77154, Precision: 0.70646, Recall: 0.77154
Attributes: ('density', 'sulphates'), Accuracy: 0.77077, Precision: 0.71015, Recall: 0.77077
Attributes: ('density', 'alcohol'), Accuracy: 0.77769, Precision: 0.71946, Recall: 0.77769
Attributes: ('pH', 'sulphates'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('pH', 'alcohol'), Accuracy: 0.78000, Precision: 0.72292, Recall: 0.78000
Attributes: ('sulphates', 'alcohol'), Accuracy: 0.78154, Precision: 0.72796, Recall: 0.78154
Attributes: ('fixed acidity', 'citric acid', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density'), Accuracy: 0.77154, Precision: 0.70983, Recall: 0.77154
Attributes: ('fixed acidity', 'citric acid', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'citric acid', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'sulphates'), Accuracy: 0.77231, Precision: 0.73476, Recall: 0.77231
Attributes: ('fixed acidity', 'citric acid', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'alcohol'), Accuracy: 0.79308, Precision: 0.75264, Recall: 0.79308
Attributes: ('fixed acidity', 'citric acid', 'chlorides', 'free sulfur dioxide', 'density', 'pH'), Accuracy: 0.77692, Precision: 0.72267, Recall: 0.77692
Attributes: ('fixed acidity', 'citric acid', 'chlorides', 'free sulfur dioxide', 'density', 'sulphates'), Accuracy: 0.78462, Precision: 0.76451, Recall: 0.78462
Attributes: ('fixed acidity', 'citric acid', 'chlorides', 'free sulfur dioxide', 'density', 'alcohol'), Accuracy: 0.79231, Precision: 0.74921, Recall: 0.79231
Attributes: ('fixed acidity', 'citric acid', 'chlorides', 'free sulfur dioxide', 'pH', 'sulphates'), Accuracy: 0.77308, Precision: 0.78712, Recall: 0.77308
Attributes: ('fixed acidity', 'citric acid', 'chlorides', 'free sulfur dioxide', 'pH', 'alcohol'), Accuracy: 0.79615, Precision: 0.75594, Recall: 0.79615
Attributes: ('fixed acidity', 'citric acid', 'chlorides', 'free sulfur dioxide', 'sulphates', 'alcohol'), Accuracy: 0.79154, Precision: 0.75189, Recall: 0.79154
Attributes: ('fixed acidity', 'citric acid', 'chlorides', 'total sulfur dioxide', 'density', 'pH'), Accuracy: 0.77846, Precision: 0.73954, Recall: 0.77846
Attributes: ('fixed acidity', 'citric acid', 'chlorides', 'total sulfur dioxide', 'density', 'sulphates'), Accuracy: 0.77615, Precision: 0.75360, Recall: 0.77615
Attributes: ('fixed acidity', 'citric acid', 'chlorides', 'total sulfur dioxide', 'density', 'alcohol'), Accuracy: 0.78538, Precision: 0.73429, Recall: 0.78538
Attributes: ('fixed acidity', 'citric acid', 'chlorides', 'total sulfur dioxide', 'pH', 'sulphates'), Accuracy: 0.77231, Precision: 0.74423, Recall: 0.77231
Attributes: ('fixed acidity', 'citric acid', 'chlorides', 'total sulfur dioxide', 'pH', 'alcohol'), Accuracy: 0.78769, Precision: 0.73830, Recall: 0.78769
Attributes: ('fixed acidity', 'citric acid', 'chlorides', 'total sulfur dioxide', 'sulphates', 'alcohol'), Accuracy: 0.79308, Precision: 0.74767, Recall: 0.79308
Attributes: ('fixed acidity', 'citric acid', 'chlorides', 'density', 'pH', 'sulphates'), Accuracy: 0.78000, Precision: 0.73291, Recall: 0.78000
Attributes: ('fixed acidity', 'citric acid', 'chlorides', 'density', 'pH', 'alcohol'), Accuracy: 0.79000, Precision: 0.74033, Recall: 0.79000
Attributes: ('fixed acidity', 'citric acid', 'chlorides', 'density', 'sulphates', 'alcohol'), Accuracy: 0.80000, Precision: 0.76044, Recall: 0.80000
Attributes: ('fixed acidity', 'citric acid', 'chlorides', 'pH', 'sulphates', 'alcohol'), Accuracy: 0.79692, Precision: 0.75276, Recall: 0.79692
Attributes: ('fixed acidity', 'citric acid', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH'), Accuracy: 0.77308, Precision: 0.70950, Recall: 0.77308
Attributes: ('fixed acidity', 'citric acid', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'sulphates'), Accuracy: 0.78000, Precision: 0.74394, Recall: 0.78000
Attributes: ('fixed acidity', 'citric acid', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'alcohol'), Accuracy: 0.79077, Precision: 0.74501, Recall: 0.79077
Attributes: ('fixed acidity', 'citric acid', 'free sulfur dioxide', 'total sulfur dioxide', 'pH', 'sulphates'), Accuracy: 0.77308, Precision: 0.78712, Recall: 0.77308
Attributes: ('fixed acidity', 'citric acid', 'free sulfur dioxide', 'total sulfur dioxide', 'pH', 'alcohol'), Accuracy: 0.78846, Precision: 0.74211, Recall: 0.78846
Attributes: ('fixed acidity', 'citric acid', 'free sulfur dioxide', 'total sulfur dioxide', 'sulphates', 'alcohol'), Accuracy: 0.79308, Precision: 0.75112, Recall: 0.79308
Attributes: ('fixed acidity', 'citric acid', 'free sulfur dioxide', 'density', 'pH', 'sulphates'), Accuracy: 0.78923, Precision: 0.76363, Recall: 0.78923
Attributes: ('fixed acidity', 'citric acid', 'free sulfur dioxide', 'density', 'pH', 'alcohol'), Accuracy: 0.79000, Precision: 0.74327, Recall: 0.79000
Attributes: ('fixed acidity', 'citric acid', 'free sulfur dioxide', 'density', 'sulphates', 'alcohol'), Accuracy: 0.79846, Precision: 0.76093, Recall: 0.79846
Attributes: ('fixed acidity', 'citric acid', 'free sulfur dioxide', 'pH', 'sulphates', 'alcohol'), Accuracy: 0.79231, Precision: 0.74859, Recall: 0.79231
Attributes: ('fixed acidity', 'citric acid', 'total sulfur dioxide', 'density', 'pH', 'sulphates'), Accuracy: 0.77846, Precision: 0.72779, Recall: 0.77846
Attributes: ('fixed acidity', 'citric acid', 'total sulfur dioxide', 'density', 'pH', 'alcohol'), Accuracy: 0.78538, Precision: 0.73429, Recall: 0.78538
Attributes: ('fixed acidity', 'citric acid', 'total sulfur dioxide', 'density', 'sulphates', 'alcohol'), Accuracy: 0.79308, Precision: 0.74874, Recall: 0.79308
Attributes: ('fixed acidity', 'citric acid', 'total sulfur dioxide', 'pH', 'sulphates', 'alcohol'), Accuracy: 0.79154, Precision: 0.74627, Recall: 0.79154
Attributes: ('fixed acidity', 'citric acid', 'density', 'pH', 'sulphates', 'alcohol'), Accuracy: 0.79308, Precision: 0.74724, Recall: 0.79308
Attributes: ('fixed acidity', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density'), Accuracy: 0.78615, Precision: 0.77980, Recall: 0.78615
Attributes: ('fixed acidity', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'sulphates'), Accuracy: 0.77231, Precision: 0.76103, Recall: 0.77231
Attributes: ('fixed acidity', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'alcohol'), Accuracy: 0.79077, Precision: 0.78490, Recall: 0.79077
Attributes: ('fixed acidity', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'density', 'pH'), Accuracy: 0.79000, Precision: 0.74133, Recall: 0.79000
Attributes: ('fixed acidity', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'density', 'sulphates'), Accuracy: 0.79231, Precision: 0.79939, Recall: 0.79231
Attributes: ('fixed acidity', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'density', 'alcohol'), Accuracy: 0.79000, Precision: 0.78222, Recall: 0.79000
Attributes: ('fixed acidity', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'pH', 'sulphates'), Accuracy: 0.77077, Precision: 0.71654, Recall: 0.77077
Attributes: ('fixed acidity', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'pH', 'alcohol'), Accuracy: 0.78846, Precision: 0.74028, Recall: 0.78846
Attributes: ('fixed acidity', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'sulphates', 'alcohol'), Accuracy: 0.79308, Precision: 0.78623, Recall: 0.79308
Attributes: ('fixed acidity', 'residual sugar', 'chlorides', 'total sulfur dioxide', 'density', 'pH'), Accuracy: 0.79308, Precision: 0.74643, Recall: 0.79308
Attributes: ('fixed acidity', 'residual sugar', 'chlorides', 'total sulfur dioxide', 'density', 'sulphates'), Accuracy: 0.78385, Precision: 0.73594, Recall: 0.78385
Attributes: ('fixed acidity', 'residual sugar', 'chlorides', 'total sulfur dioxide', 'density', 'alcohol'), Accuracy: 0.78385, Precision: 0.73177, Recall: 0.78385
Attributes: ('fixed acidity', 'residual sugar', 'chlorides', 'total sulfur dioxide', 'pH', 'sulphates'), Accuracy: 0.77308, Precision: 0.76321, Recall: 0.77308
Attributes: ('fixed acidity', 'residual sugar', 'chlorides', 'total sulfur dioxide', 'pH', 'alcohol'), Accuracy: 0.79000, Precision: 0.74111, Recall: 0.79000
Attributes: ('fixed acidity', 'residual sugar', 'chlorides', 'total sulfur dioxide', 'sulphates', 'alcohol'), Accuracy: 0.79231, Precision: 0.74585, Recall: 0.79231
Attributes: ('fixed acidity', 'residual sugar', 'chlorides', 'density', 'pH', 'sulphates'), Accuracy: 0.79308, Precision: 0.74664, Recall: 0.79308
Attributes: ('fixed acidity', 'residual sugar', 'chlorides', 'density', 'pH', 'alcohol'), Accuracy: 0.78615, Precision: 0.73446, Recall: 0.78615
Attributes: ('fixed acidity', 'residual sugar', 'chlorides', 'density', 'sulphates', 'alcohol'), Accuracy: 0.79077, Precision: 0.74279, Recall: 0.79077
Attributes: ('fixed acidity', 'residual sugar', 'chlorides', 'pH', 'sulphates', 'alcohol'), Accuracy: 0.79231, Precision: 0.74441, Recall: 0.79231
Attributes: ('fixed acidity', 'residual sugar', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH'), Accuracy: 0.79231, Precision: 0.74553, Recall: 0.79231
Attributes: ('fixed acidity', 'residual sugar', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'sulphates'), Accuracy: 0.78923, Precision: 0.78926, Recall: 0.78923
Attributes: ('fixed acidity', 'residual sugar', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'alcohol'), Accuracy: 0.79077, Precision: 0.78490, Recall: 0.79077
Attributes: ('fixed acidity', 'residual sugar', 'free sulfur dioxide', 'total sulfur dioxide', 'pH', 'sulphates'), Accuracy: 0.77231, Precision: 0.78666, Recall: 0.77231
Attributes: ('fixed acidity', 'residual sugar', 'free sulfur dioxide', 'total sulfur dioxide', 'pH', 'alcohol'), Accuracy: 0.79077, Precision: 0.74455, Recall: 0.79077
Attributes: ('fixed acidity', 'residual sugar', 'free sulfur dioxide', 'total sulfur dioxide', 'sulphates', 'alcohol'), Accuracy: 0.79538, Precision: 0.79176, Recall: 0.79538
Attributes: ('fixed acidity', 'residual sugar', 'free sulfur dioxide', 'density', 'pH', 'sulphates'), Accuracy: 0.79231, Precision: 0.74987, Recall: 0.79231
Attributes: ('fixed acidity', 'residual sugar', 'free sulfur dioxide', 'density', 'pH', 'alcohol'), Accuracy: 0.79000, Precision: 0.74327, Recall: 0.79000
Attributes: ('fixed acidity', 'residual sugar', 'free sulfur dioxide', 'density', 'sulphates', 'alcohol'), Accuracy: 0.79308, Precision: 0.78623, Recall: 0.79308
Attributes: ('fixed acidity', 'residual sugar', 'free sulfur dioxide', 'pH', 'sulphates', 'alcohol'), Accuracy: 0.79000, Precision: 0.74373, Recall: 0.79000
Attributes: ('fixed acidity', 'residual sugar', 'total sulfur dioxide', 'density', 'pH', 'sulphates'), Accuracy: 0.79615, Precision: 0.75300, Recall: 0.79615
Attributes: ('fixed acidity', 'residual sugar', 'total sulfur dioxide', 'density', 'pH', 'alcohol'), Accuracy: 0.78923, Precision: 0.74009, Recall: 0.78923
Attributes: ('fixed acidity', 'residual sugar', 'total sulfur dioxide', 'density', 'sulphates', 'alcohol'), Accuracy: 0.78615, Precision: 0.73565, Recall: 0.78615
Attributes: ('fixed acidity', 'residual sugar', 'total sulfur dioxide', 'pH', 'sulphates', 'alcohol'), Accuracy: 0.79154, Precision: 0.74377, Recall: 0.79154
Attributes: ('fixed acidity', 'residual sugar', 'density', 'pH', 'sulphates', 'alcohol'), Accuracy: 0.79231, Precision: 0.74527, Recall: 0.79231
Attributes: ('fixed acidity', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH'), Accuracy: 0.77615, Precision: 0.71714, Recall: 0.77615
Attributes: ('fixed acidity', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'sulphates'), Accuracy: 0.77846, Precision: 0.73495, Recall: 0.77846
Attributes: ('fixed acidity', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'alcohol'), Accuracy: 0.78462, Precision: 0.73268, Recall: 0.78462
Attributes: ('fixed acidity', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'pH', 'sulphates'), Accuracy: 0.77462, Precision: 0.74088, Recall: 0.77462
Attributes: ('fixed acidity', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'pH', 'alcohol'), Accuracy: 0.78692, Precision: 0.73672, Recall: 0.78692
Attributes: ('fixed acidity', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'sulphates', 'alcohol'), Accuracy: 0.79385, Precision: 0.75105, Recall: 0.79385
Attributes: ('fixed acidity', 'chlorides', 'free sulfur dioxide', 'density', 'pH', 'sulphates'), Accuracy: 0.78462, Precision: 0.74006, Recall: 0.78462
Attributes: ('fixed acidity', 'chlorides', 'free sulfur dioxide', 'density', 'pH', 'alcohol'), Accuracy: 0.78462, Precision: 0.73291, Recall: 0.78462
Attributes: ('fixed acidity', 'chlorides', 'free sulfur dioxide', 'density', 'sulphates', 'alcohol'), Accuracy: 0.79231, Precision: 0.74921, Recall: 0.79231
Attributes: ('fixed acidity', 'chlorides', 'free sulfur dioxide', 'pH', 'sulphates', 'alcohol'), Accuracy: 0.79231, Precision: 0.74803, Recall: 0.79231
Attributes: ('fixed acidity', 'chlorides', 'total sulfur dioxide', 'density', 'pH', 'sulphates'), Accuracy: 0.78154, Precision: 0.73667, Recall: 0.78154
Attributes: ('fixed acidity', 'chlorides', 'total sulfur dioxide', 'density', 'pH', 'alcohol'), Accuracy: 0.78077, Precision: 0.72511, Recall: 0.78077
Attributes: ('fixed acidity', 'chlorides', 'total sulfur dioxide', 'density', 'sulphates', 'alcohol'), Accuracy: 0.78769, Precision: 0.73736, Recall: 0.78769
Attributes: ('fixed acidity', 'chlorides', 'total sulfur dioxide', 'pH', 'sulphates', 'alcohol'), Accuracy: 0.78846, Precision: 0.73863, Recall: 0.78846
Attributes: ('fixed acidity', 'chlorides', 'density', 'pH', 'sulphates', 'alcohol'), Accuracy: 0.78923, Precision: 0.73947, Recall: 0.78923
Attributes: ('fixed acidity', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates'), Accuracy: 0.78462, Precision: 0.74110, Recall: 0.78462
Attributes: ('fixed acidity', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'alcohol'), Accuracy: 0.78538, Precision: 0.73404, Recall: 0.78538
Attributes: ('fixed acidity', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'sulphates', 'alcohol'), Accuracy: 0.79077, Precision: 0.74501, Recall: 0.79077
Attributes: ('fixed acidity', 'free sulfur dioxide', 'total sulfur dioxide', 'pH', 'sulphates', 'alcohol'), Accuracy: 0.78538, Precision: 0.73523, Recall: 0.78538
Attributes: ('fixed acidity', 'free sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol'), Accuracy: 0.78769, Precision: 0.73934, Recall: 0.78769
Attributes: ('fixed acidity', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol'), Accuracy: 0.78308, Precision: 0.72926, Recall: 0.78308
Attributes: ('volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide'), Accuracy: 0.78000, Precision: 0.81718, Recall: 0.78000
Attributes: ('volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'density'), Accuracy: 0.78769, Precision: 0.78094, Recall: 0.78769
Attributes: ('volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'pH'), Accuracy: 0.77000, Precision: 0.78529, Recall: 0.77000
Attributes: ('volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'sulphates'), Accuracy: 0.77154, Precision: 0.74778, Recall: 0.77154
Attributes: ('volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'alcohol'), Accuracy: 0.79538, Precision: 0.79720, Recall: 0.79538
Attributes: ('volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'total sulfur dioxide', 'density'), Accuracy: 0.78769, Precision: 0.74337, Recall: 0.78769
Attributes: ('volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'total sulfur dioxide', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'total sulfur dioxide', 'sulphates'), Accuracy: 0.76846, Precision: 0.67502, Recall: 0.76846
Attributes: ('volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'total sulfur dioxide', 'alcohol'), Accuracy: 0.79154, Precision: 0.74794, Recall: 0.79154
Attributes: ('volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'density', 'pH'), Accuracy: 0.79077, Precision: 0.74312, Recall: 0.79077
Attributes: ('volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'density', 'sulphates'), Accuracy: 0.78538, Precision: 0.73589, Recall: 0.78538
Attributes: ('volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'density', 'alcohol'), Accuracy: 0.79308, Precision: 0.74922, Recall: 0.79308
Attributes: ('volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'pH', 'sulphates'), Accuracy: 0.77231, Precision: 0.75929, Recall: 0.77231
Attributes: ('volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'pH', 'alcohol'), Accuracy: 0.79846, Precision: 0.75592, Recall: 0.79846
Attributes: ('volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'sulphates', 'alcohol'), Accuracy: 0.79231, Precision: 0.74436, Recall: 0.79231
Attributes: ('volatile acidity', 'citric acid', 'residual sugar', 'free sulfur dioxide', 'total sulfur dioxide', 'density'), Accuracy: 0.78692, Precision: 0.77669, Recall: 0.78692
Attributes: ('volatile acidity', 'citric acid', 'residual sugar', 'free sulfur dioxide', 'total sulfur dioxide', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('volatile acidity', 'citric acid', 'residual sugar', 'free sulfur dioxide', 'total sulfur dioxide', 'sulphates'), Accuracy: 0.77154, Precision: 0.82389, Recall: 0.77154
Attributes: ('volatile acidity', 'citric acid', 'residual sugar', 'free sulfur dioxide', 'total sulfur dioxide', 'alcohol'), Accuracy: 0.79615, Precision: 0.79571, Recall: 0.79615
Attributes: ('volatile acidity', 'citric acid', 'residual sugar', 'free sulfur dioxide', 'density', 'pH'), Accuracy: 0.79538, Precision: 0.75630, Recall: 0.79538
Attributes: ('volatile acidity', 'citric acid', 'residual sugar', 'free sulfur dioxide', 'density', 'sulphates'), Accuracy: 0.79077, Precision: 0.79073, Recall: 0.79077
Attributes: ('volatile acidity', 'citric acid', 'residual sugar', 'free sulfur dioxide', 'density', 'alcohol'), Accuracy: 0.79538, Precision: 0.79610, Recall: 0.79538
Attributes: ('volatile acidity', 'citric acid', 'residual sugar', 'free sulfur dioxide', 'pH', 'sulphates'), Accuracy: 0.77077, Precision: 0.78575, Recall: 0.77077
Attributes: ('volatile acidity', 'citric acid', 'residual sugar', 'free sulfur dioxide', 'pH', 'alcohol'), Accuracy: 0.79308, Precision: 0.75112, Recall: 0.79308
Attributes: ('volatile acidity', 'citric acid', 'residual sugar', 'free sulfur dioxide', 'sulphates', 'alcohol'), Accuracy: 0.79231, Precision: 0.78553, Recall: 0.79231
Attributes: ('volatile acidity', 'citric acid', 'residual sugar', 'total sulfur dioxide', 'density', 'pH'), Accuracy: 0.79308, Precision: 0.74826, Recall: 0.79308
Attributes: ('volatile acidity', 'citric acid', 'residual sugar', 'total sulfur dioxide', 'density', 'sulphates'), Accuracy: 0.79308, Precision: 0.75201, Recall: 0.79308
Attributes: ('volatile acidity', 'citric acid', 'residual sugar', 'total sulfur dioxide', 'density', 'alcohol'), Accuracy: 0.79000, Precision: 0.74261, Recall: 0.79000
Attributes: ('volatile acidity', 'citric acid', 'residual sugar', 'total sulfur dioxide', 'pH', 'sulphates'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('volatile acidity', 'citric acid', 'residual sugar', 'total sulfur dioxide', 'pH', 'alcohol'), Accuracy: 0.78846, Precision: 0.73924, Recall: 0.78846
Attributes: ('volatile acidity', 'citric acid', 'residual sugar', 'total sulfur dioxide', 'sulphates', 'alcohol'), Accuracy: 0.79385, Precision: 0.75105, Recall: 0.79385
Attributes: ('volatile acidity', 'citric acid', 'residual sugar', 'density', 'pH', 'sulphates'), Accuracy: 0.79231, Precision: 0.74923, Recall: 0.79231
